Date,Open,High,Low,Volume,Close + 7,Close + 8,Close + 9,Close + 10,Close + 11,Close + 12,Close + 13,Close + 14,Close + 15,Close + 16,Close + 17,Close + 18,Close + 19,Close + 20,Close + 21,Close + 22,Close + 23,Close + 24,Close + 25,Close + 26,Close + 27,Close + 28,Close + 29,Close + 30,Close + 31,Close + 32,Close + 33,Close + 34,Close + 35,Close + 36,Close + 37,MA_13,MA_21,RSI_3,%K,%D,value,value_classification,Close + 6,Close + 5,Close + 4,Close + 3,Close + 2,Close + 1,Close
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,9809887079,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3648.4306640625,3690.188232421875,3671.20361328125,3666.7802734375,3399.4716796875,3413.767822265625,3466.357421875,3459.154052734375,3464.013427734375,3886.9036771334136,3906.203287760417,6.335452630750154,12.905087593934775,33.55123846018948,56,4,3903.942626953125,3911.484375,3901.131591796875,3963.313720703125,3951.599853515625,3905.227294921875,3909.15625
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,9469184841,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3648.4306640625,3690.188232421875,3671.20361328125,3666.7802734375,3399.4716796875,3413.767822265625,3466.357421875,3459.154052734375,3890.8984375,3901.769798642113,7.449600740655015,2.5651263859584232,7.3522793795669905,54,3,3911.484375,3901.131591796875,3963.313720703125,3951.599853515625,3905.227294921875,3909.15625,3906.71728515625
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,10480789570,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3648.4306640625,3690.188232421875,3671.20361328125,3666.7802734375,3399.4716796875,3413.767822265625,3466.357421875,3895.88192983774,3900.353178478423,89.84601311175484,41.27839024544335,18.916201408445545,55,4,3901.131591796875,3963.313720703125,3951.599853515625,3905.227294921875,3909.15625,3906.71728515625,3924.369140625
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,9394210605,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3648.4306640625,3690.188232421875,3671.20361328125,3666.7802734375,3399.4716796875,3413.767822265625,3903.304706280048,3898.22863188244,95.69337149951716,100.0,47.947838877133954,55,4,3963.313720703125,3951.599853515625,3905.227294921875,3909.15625,3906.71728515625,3924.369140625,3960.9111328125
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,9856166973,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3648.4306640625,3690.188232421875,3671.20361328125,3666.7802734375,3399.4716796875,3918.808556189904,3893.761916387649,100.0,100.0,80.42613008181448,54,3,3951.599853515625,3905.227294921875,3909.15625,3906.71728515625,3924.369140625,3960.9111328125,4048.725830078125
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,8221625400,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3648.4306640625,3690.188232421875,3671.20361328125,3666.7802734375,3939.091008112981,3903.9905598958335,84.10803688194343,83.45393498341835,94.48464499447282,58,4,3905.227294921875,3909.15625,3906.71728515625,3924.369140625,3960.9111328125,4048.725830078125,4025.22900390625
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,9646954186,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3648.4306640625,3690.188232421875,3671.20361328125,3949.562725360577,3911.1244187127977,80.18647682729997,86.95807525055706,90.1373367446585,56,4,3909.15625,3906.71728515625,3924.369140625,3960.9111328125,4048.725830078125,4025.22900390625,4032.50732421875
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,9344919956,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3648.4306640625,3690.188232421875,3962.427922175481,3921.4497651599695,66.17117750439368,100.0,90.1373367446585,56,4,3906.71728515625,3924.369140625,3960.9111328125,4048.725830078125,4025.22900390625,4032.50732421875,4071.190185546875
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,10175916388,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3648.4306640625,3975.965763972356,3932.708286830357,100.0,100.0,95.65269175018572,55,4,3924.369140625,3960.9111328125,4048.725830078125,4025.22900390625,4032.50732421875,4071.190185546875,4087.476318359375
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,10831212662,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3653.528564453125,3985.826941856971,3941.019787016369,48.5942076217321,6.5832565254054485,68.86108550846852,62,4,3960.9111328125,4048.725830078125,4025.22900390625,4032.50732421875,4071.190185546875,4087.476318359375,4029.326904296875
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,9252935969,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3632.070556640625,3990.49267578125,3948.847621372768,20.41017387872241,0.0,35.52775217513518,56,4,4048.725830078125,4025.22900390625,4032.50732421875,4071.190185546875,4087.476318359375,4029.326904296875,4023.96826171875
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,9578850549,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,3616.880859375,3996.971642127404,3957.0100678943454,15.734045999352134,18.671889716256164,8.418382080553899,50,3,4025.22900390625,4032.50732421875,4071.190185546875,4087.476318359375,4029.326904296875,4023.96826171875,4035.826416015625
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,9144851065,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,3620.810791015625,4005.967097355769,3965.343040829613,38.40697747975708,0.0,6.223963238752083,44,1,4032.50732421875,4071.190185546875,4087.476318359375,4029.326904296875,4023.96826171875,4035.826416015625,4022.168212890625
2019-03-25,4024.11279296875,4038.8408203125,3934.03125,10359818883,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,3629.78759765625,4010.11435171274,3974.938918340774,14.014409413149664,0.0,6.223963238752083,46,1,4071.190185546875,4087.476318359375,4029.326904296875,4023.96826171875,4035.826416015625,4022.168212890625,3963.070556640625
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,10707678815,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,3673.836181640625,4016.142315204327,3979.163004557292,23.225869611141743,30.25220799441626,10.084069331472117,43,1,4087.476318359375,4029.326904296875,4023.96826171875,4035.826416015625,4022.168212890625,3963.070556640625,3985.080810546875
2019-03-27,3984.244873046875,4087.066162109375,3977.810546875,10897131934,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,3915.71435546875,4028.657470703125,3987.883172898066,67.7226481765451,100.0,43.41740266480545,44,1,4029.326904296875,4023.96826171875,4035.826416015625,4022.168212890625,3963.070556640625,3985.080810546875,4087.066162109375
2019-03-28,4087.58447265625,4094.902099609375,4040.266357421875,9353915899,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,3947.094482421875,4036.980243389423,3995.3890206473216,87.348782174097,85.51643479048448,71.92288092830027,49,3,4023.96826171875,4035.826416015625,4022.168212890625,3963.070556640625,3985.080810546875,4087.066162109375,4069.107177734375
2019-03-29,4068.2998046875,4113.5009765625,4034.09716796875,10918665557,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,3999.820556640625,4040.799372746394,4004.781540643601,87.96408861022529,100.0,95.17214493016154,50,3,4035.826416015625,4022.168212890625,3963.070556640625,3985.080810546875,4087.066162109375,4069.107177734375,4098.37451171875
2019-03-30,4092.13623046875,4296.806640625,4053.90966796875,9732688060,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,3954.1181640625,4047.0633075420674,4011.607561383928,67.64844289440005,100.0,95.17214493016154,57,4,4022.168212890625,3963.070556640625,3985.080810546875,4087.066162109375,4069.107177734375,4098.37451171875,4106.66015625
2019-03-31,4105.4560546875,4113.0234375,4094.100830078125,9045122443,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4005.526611328125,4052.670766977164,4018.93158249628,96.76398613496391,96.65576626770772,98.88525542256929,56,4,3963.070556640625,3985.080810546875,4087.066162109375,4069.107177734375,4098.37451171875,4106.66015625,4105.404296875
2019-04-01,4105.3623046875,4164.953125,4096.9013671875,10157794171,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4142.52685546875,4059.362530048077,4030.977097284226,97.98483139024697,100.0,98.88525542256929,62,4,3985.080810546875,4087.066162109375,4069.107177734375,4098.37451171875,4106.66015625,4105.404296875,4158.18310546875
2019-04-02,4156.91943359375,4905.95458984375,4155.31689453125,21315047816,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,3810.427490234375,4120.31650015024,4077.2019391741073,99.83810601664008,100.0,98.88525542256929,60,4,4087.066162109375,4069.107177734375,4098.37451171875,4106.66015625,4105.404296875,4158.18310546875,4879.8779296875
2019-04-03,4879.9580078125,5307.00341796875,4876.62109375,22899891582,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,3882.6962890625,4192.908428485577,4127.978352864583,100.0,100.0,100.0,71,4,4069.107177734375,4098.37451171875,4106.66015625,4105.404296875,4158.18310546875,4879.8779296875,4973.02197265625
2019-04-04,4971.3076171875,5063.15966796875,4836.7939453125,18251810240,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,3854.35791015625,4262.049241286058,4175.522623697917,94.19427233529026,94.21137374984592,98.07045791661534,61,4,4098.37451171875,4106.66015625,4105.404296875,4158.18310546875,4879.8779296875,4973.02197265625,4922.798828125
2019-04-05,4922.80615234375,5053.509765625,4919.49169921875,16837325387,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,3851.04736328125,4339.038067157452,4226.749767485119,80.47687469037501,100.0,98.07045791661534,59,4,4106.66015625,4105.404296875,4158.18310546875,4879.8779296875,4973.02197265625,4922.798828125,5036.68115234375
2019-04-06,5036.79296875,5205.82177734375,4992.22216796875,16929795194,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,3854.785400390625,4418.85723407452,4274.896984281994,73.17737195250749,100.0,98.07045791661534,65,4,4105.404296875,4158.18310546875,4879.8779296875,4973.02197265625,4922.798828125,5036.68115234375,5059.8173828125
2019-04-07,5062.7939453125,5235.1865234375,5050.412109375,16655416140,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,3859.583740234375,4513.92080453726,4330.785935174851,100.0,100.0,100.0,69,4,4158.18310546875,4879.8779296875,4973.02197265625,4922.798828125,5036.68115234375,5059.8173828125,5198.89697265625
2019-04-08,5199.83544921875,5318.83642578125,5148.2119140625,17154113634,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,3864.4150390625,4614.281588040865,4390.655633835566,100.0,100.0,100.0,65,4,4879.8779296875,4973.02197265625,4922.798828125,5036.68115234375,5059.8173828125,5198.89697265625,5289.77099609375
2019-04-09,5289.91796875,5289.91796875,5167.4189453125,14722104361,4879.8779296875,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,3847.17578125,4700.273306039663,4444.644601004465,73.05539051968461,66.48917287894923,88.8297242929831,64,4,4973.02197265625,4922.798828125,5036.68115234375,5059.8173828125,5198.89697265625,5289.77099609375,5204.95849609375
2019-04-10,5204.10546875,5421.6513671875,5193.38232421875,15504590933,4973.02197265625,4879.8779296875,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,3761.55712890625,4796.845966045673,4503.5529552641365,71.27724136106347,100.0,88.8297242929831,62,4,4922.798828125,5036.68115234375,5059.8173828125,5198.89697265625,5289.77099609375,5204.95849609375,5324.5517578125
2019-04-11,5325.08154296875,5354.2255859375,5017.29638671875,16555616019,4922.798828125,4973.02197265625,4879.8779296875,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,3896.375,4871.162372295673,4552.846330915178,25.748343730354463,0.0,55.49639095964977,65,4,5036.68115234375,5059.8173828125,5198.89697265625,5289.77099609375,5204.95849609375,5324.5517578125,5064.48779296875
2019-04-12,5061.20068359375,5103.2744140625,4955.8525390625,13675206312,5036.68115234375,4922.798828125,4973.02197265625,4879.8779296875,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,3903.942626953125,4946.768442007212,4603.587797619048,35.74042369906002,9.63273383388627,36.544244611295454,42,1,5059.8173828125,5198.89697265625,5289.77099609375,5204.95849609375,5324.5517578125,5064.48779296875,5089.5390625
2019-04-13,5088.85009765625,5127.1220703125,5061.58935546875,10823289598,5059.8173828125,5036.68115234375,4922.798828125,4973.02197265625,4879.8779296875,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,3911.484375,5023.013221153846,4654.100179036458,10.986564697191769,12.342591497359235,7.32510844374853,62,4,5198.89697265625,5289.77099609375,5204.95849609375,5324.5517578125,5064.48779296875,5089.5390625,5096.58642578125
2019-04-14,5095.7587890625,5184.01611328125,5053.568359375,10391952498,5198.89697265625,5059.8173828125,5036.68115234375,4922.798828125,4973.02197265625,4879.8779296875,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,3901.131591796875,5100.670072115385,4708.650367373512,100.0,39.69576294894397,20.55702942672985,51,3,5289.77099609375,5204.95849609375,5324.5517578125,5064.48779296875,5089.5390625,5096.58642578125,5167.72216796875
2019-04-15,5167.32177734375,5196.60693359375,5024.0693359375,12290155061,5289.77099609375,5198.89697265625,5059.8173828125,5036.68115234375,4922.798828125,4973.02197265625,4879.8779296875,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,3963.313720703125,5115.072415865385,4761.223597935268,43.72733330420344,2.5385008324504312,18.19228509291791,60,4,5204.95849609375,5324.5517578125,5064.48779296875,5089.5390625,5096.58642578125,5167.72216796875,5067.1083984375
2019-04-16,5066.57763671875,5238.9453125,5055.19482421875,11618660197,5204.95849609375,5289.77099609375,5198.89697265625,5059.8173828125,5036.68115234375,4922.798828125,4973.02197265625,4879.8779296875,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,3951.599853515625,5135.267615685096,4820.770205543155,70.42517126408902,100.0,47.41142126046483,50,3,5324.5517578125,5064.48779296875,5089.5390625,5096.58642578125,5167.72216796875,5067.1083984375,5235.5595703125
2019-04-17,5236.13525390625,5274.275390625,5219.20556640625,12438480677,5324.5517578125,5204.95849609375,5289.77099609375,5198.89697265625,5059.8173828125,5036.68115234375,4922.798828125,4973.02197265625,4879.8779296875,4158.18310546875,4105.404296875,4106.66015625,4098.37451171875,4069.107177734375,4087.066162109375,3985.080810546875,3963.070556640625,4022.168212890625,4035.826416015625,4023.96826171875,4029.326904296875,4087.476318359375,4071.190185546875,4032.50732421875,4025.22900390625,4048.725830078125,3960.9111328125,3924.369140625,3906.71728515625,3909.15625,3905.227294921875,5160.586012620192,4876.24029250372,64.75175679281818,100.0,67.51283361081683,61,4,5064.48779296875,5089.5390625,5096.58642578125,5167.72216796875,5067.1083984375,5235.5595703125,5251.93798828125
