Date,Open,High,Low,Volume,value,value_classification,Close + 1,Close + 2,Close + 3,Close + 4,Close + 5,Close + 6,Close + 7,Close + 8,Close + 9,Close + 10,Close + 11,Close + 12,Close + 13,Close + 14,Close + 15,Close + 16,Close + 17,Close + 18,Close + 19,Close + 20,Close + 21,Close + 22,Close + 23,Close + 24,Close + 25,Close + 26,Close + 27,Close + 28,Close + 29,Close + 30,MA_13,MA_21,RSI_3,%K,%D,Close
2019-08-16,10319.419921875,10524.349609375,9855.478515625,20228207096,31,1,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,9911.841796875,9811.92578125,9900.767578125,10343.1064453125,10599.10546875,10767.1396484375,10530.732421875,10666.482421875,9693.802734375,11224.535231370191,10757.203031994048,27.652178716615765,24.241628230169923,13.965141115647603,10374.3388671875
2019-08-17,10358.72265625,10452.625,10086.6982421875,13778035685,20,2,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,9911.841796875,9811.92578125,9900.767578125,10343.1064453125,10599.10546875,10767.1396484375,10530.732421875,10666.482421875,11167.73212139423,10793.11095610119,69.349594349227,21.328574651341707,21.07466599942817,10231.744140625
2019-08-18,10233.005859375,10487.0703125,10119.0947265625,12999813869,14,2,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,9911.841796875,9811.92578125,9900.767578125,10343.1064453125,10599.10546875,10767.1396484375,10530.732421875,11055.4365234375,10830.87048921131,55.363000235386906,91.15770420548583,45.57596902899917,10345.810546875
2019-08-19,10350.283203125,10916.0537109375,10313.2041015625,16038264603,30,1,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,9911.841796875,9811.92578125,9900.767578125,10343.1064453125,10599.10546875,10767.1396484375,11012.196890024039,10897.389927455357,82.75559492175967,100.0,70.82875961894253,10916.0537109375
2019-08-20,10916.3466796875,10947.0419921875,10618.9609375,15053082175,39,1,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,9911.841796875,9811.92578125,9900.767578125,10343.1064453125,10599.10546875,10921.524864783654,10952.428431919643,81.74463557864823,77.6678135609426,89.60850592214284,10763.232421875
2019-08-21,10764.572265625,10798.7294921875,9962.7216796875,19473084768,11,2,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,9911.841796875,9811.92578125,9900.767578125,10343.1064453125,10780.881986177885,10954.924711681548,42.29515321181656,0.0,59.22260452031421,10138.0498046875
2019-08-22,10142.521484375,10232.99609375,9831.462890625,17097508856,5,2,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,9911.841796875,9811.92578125,9900.767578125,10647.660381610576,10942.133603050595,0.0,0.0,25.88927118698089,10131.0556640625
2019-08-23,10136.3095703125,10442.443359375,10078.1923828125,15627023886,33,1,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,9911.841796875,9811.92578125,10574.886568509615,10936.885509672618,30.460176344714384,35.275142503837834,11.75838083461263,10407.96484375
2019-08-24,10407.64453125,10418.0205078125,9982.296875,15451030650,39,1,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,9911.841796875,10469.99286358173,10905.372860863095,52.05967617267608,4.572340422245188,13.28249430869436,10159.9609375
2019-08-25,10160.7373046875,10304.6220703125,10008.7890625,14153856610,33,1,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,9870.3037109375,10374.29296875,10865.76967075893,50.682879659105325,2.6947153109625996,14.180732745681894,10138.517578125
2019-08-26,10126.2998046875,10512.328125,10126.2998046875,18438654080,41,1,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,9477.677734375,10333.907602163461,10797.444289434523,46.29850211758845,86.58602387543863,31.284359869548826,10370.8203125
2019-08-27,10372.826171875,10381.328125,10087.30078125,14762609503,30,1,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,9552.8603515625,10344.199594350961,10735.888625372023,52.90833711443849,17.436592561450308,35.57244391595054,10185.5
2019-08-28,10203.4267578125,10279.3662109375,9716.65625,17603790323,32,1,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,9519.1455078125,10301.343975360576,10631.719773065477,27.371589597603872,0.0,34.674205478963,9754.4228515625
2019-08-29,9756.7861328125,9756.7861328125,9421.6298828125,17045878501,20,2,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,9607.423828125,10234.87176983173,10514.757533482143,0.0,0.0,5.812197520483459,9510.2001953125
2019-08-30,9514.8447265625,9656.1240234375,9428.302734375,13595263986,24,2,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10085.6279296875,10186.135591947115,10406.911690848214,11.525834450710846,10.22212135825934,3.4073737860864703,9598.173828125
2019-08-31,9597.5390625,9673.220703125,9531.7998046875,11454806419,20,2,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10399.6689453125,10131.12432391827,10324.846912202382,33.03216857371619,17.838575748329376,9.353565702196262,9630.6640625
2019-09-01,9630.5927734375,9796.755859375,9582.9443359375,11445355859,24,2,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10518.1748046875,10042.041015625,10240.770321800595,100.0,100.0,42.68689903552959,9757.970703125
2019-09-02,9757.4736328125,10396.591796875,9730.650390625,17248102294,28,1,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10821.7265625,10010.004732572115,10191.443870907739,100.0,100.0,72.61285858277648,10346.7607421875
2019-09-03,10345.7255859375,10736.1044921875,10308.5478515625,19384917989,41,1,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10970.1845703125,10047.350135216346,10178.47767857143,100.0,100.0,100.0,10623.5400390625
2019-09-04,10621.1806640625,10762.64453125,10434.7099609375,16742664769,43,1,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,11805.6533203125,10082.999173677885,10204.324776785714,96.75314680810884,97.07447096257026,99.02482365419012,10594.4931640625
2019-09-05,10588.18359375,10627.26953125,10516.41796875,14551239508,41,1,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,11478.1689453125,10095.889047475961,10216.895600818452,85.21893914565173,94.45372728165056,97.17606608140697,10575.533203125
2019-09-06,10578.1982421875,10898.76171875,10292.2998046875,19536574783,43,1,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,11941.96875,10110.761493389424,10215.893880208334,0.0,2.3636132692592673,64.63060383782673,10353.302734375
2019-09-07,10353.931640625,10558.673828125,10348.9189453125,15307366476,39,1,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,11966.4072265625,10139.895132211539,10229.48962983631,40.46776549536477,60.66969496572384,52.49567850554458,10517.2548828125
2019-09-08,10518.1142578125,10595.6376953125,10409.0908203125,13670567493,43,1,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,11862.9365234375,10145.314828725961,10234.035621279761,35.47510528195278,36.47476101206985,33.16935641568434,10441.2763671875
2019-09-09,10443.228515625,10450.3115234375,10144.9296875,17595943368,41,1,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,11354.0244140625,10156.812875600961,10206.365187872023,47.35320497994596,0.0,32.38148532593126,10334.974609375
2019-09-10,10336.408203125,10394.353515625,10020.5732421875,14906809639,41,1,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,11523.5791015625,10184.624624399039,10175.543433779761,0.0,0.0,12.158253670689973,10115.9755859375
2019-09-11,10123.03515625,10215.9482421875,9980.7763671875,15428063426,38,1,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,11382.6162109375,10236.0224609375,10177.463541666666,16.09412547040064,15.549390377454916,5.183130125818329,10178.3720703125
2019-09-12,10176.8193359375,10442.25390625,10099.2421875,15323563925,39,1,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10895.830078125,10298.480393629809,10190.752650669643,57.32264313961322,90.42442691259292,35.324605763349304,10410.126953125
2019-09-13,10415.3623046875,10441.4892578125,10226.5966796875,14109864675,38,1,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10051.7041015625,10354.625225360576,10188.494652157739,85.57592597327697,83.14470587063553,63.03950772022781,10360.546875
2019-09-14,10345.4033203125,10422.1337890625,10291.6943359375,13468713124,39,1,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10311.5458984375,10400.785081129809,10197.927408854166,81.6518433140085,82.29546729701106,85.28820002674652,10358.048828125
2019-09-15,10356.4658203125,10387.03515625,10313.0927734375,12043433567,38,1,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.3388671875,10400.858323317309,10207.889090401786,0.0,73.06893311477897,79.50303542747521,10347.712890625
2019-09-16,10347.22265625,10386.8671875,10189.744140625,15160167779,38,1,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10231.744140625,10374.185546875,10203.411644345239,0.0,0.0,51.7881334705967,10276.7939453125
2019-09-17,10281.513671875,10296.771484375,10199.7392578125,15304603363,41,1,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10345.810546875,10347.014723557691,10206.067475818452,0.0,0.0,24.35631103825968,10241.2724609375
2019-09-18,10247.7958984375,10275.9287109375,10191.4697265625,16169268880,38,1,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10916.0537109375,10317.992788461539,10227.20200892857,0.0,0.0,0.0,10198.248046875
2019-09-19,10200.49609375,10295.6689453125,9851.6923828125,19937691247,31,1,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10763.232421875,10311.309119591346,10263.212239583334,46.46285128532822,45.60737527114968,15.202458423716584,10266.4150390625
2019-09-20,10266.318359375,10285.8720703125,10132.1865234375,14734189639,41,1,10266.4150390625,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10138.0498046875,10285.492713341346,10290.996419270834,34.78531704108279,0.0,15.202458423716584,10181.6416015625
2019-09-21,10183.6484375,10188.09765625,10000.7080078125,13425266806,37,1,10181.6416015625,10266.4150390625,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10131.0556640625,10253.065054086539,10309.522739955357,21.649577262097495,0.0,15.202458423716584,10019.716796875
2019-09-22,10024.115234375,10074.4443359375,9922.533203125,13199651698,37,1,10019.716796875,10181.6416015625,10266.4150390625,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10407.96484375,10232.71259014423,10324.399972098214,17.041092111615015,20.541606134138764,6.847202044712945,10070.392578125
2019-09-23,10067.962890625,10074.23828125,9727.1435546875,15144925408,41,1,10070.392578125,10019.716796875,10181.6416015625,10266.4150390625,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10159.9609375,10202.970177283654,10294.998232886905,9.152722340494961,0.0,6.847202044712945,9729.32421875
2019-09-24,9729.3212890625,9804.3173828125,8370.8017578125,25002886689,39,1,9729.32421875,10070.392578125,10019.716796875,10181.6416015625,10266.4150390625,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,10138.517578125,10083.13897235577,10199.61853608631,3.3772552674430614,0.0,6.847202044712945,8620.56640625
2019-09-25,8603.4287109375,8744.828125,8325.396484375,21744728353,15,2,8620.56640625,9729.32421875,10070.392578125,10019.716796875,10181.6416015625,10266.4150390625,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,10370.8203125,9935.205603966346,10099.261393229166,0.0,0.0,0.0,8486.9931640625
2019-09-26,8487.669921875,8515.685546875,7895.62939453125,19258205289,12,2,8486.9931640625,8620.56640625,9729.32421875,10070.392578125,10019.716796875,10181.6416015625,10266.4150390625,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,10185.5,9762.776442307691,9982.28208705357,0.0,0.0,0.0,8118.9677734375
2019-09-27,8113.10107421875,8271.5205078125,7965.9228515625,16408941156,24,2,8118.9677734375,8486.9931640625,8620.56640625,9729.32421875,10070.392578125,10019.716796875,10181.6416015625,10266.4150390625,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9754.4228515625,9600.760817307691,9882.212704613095,20.942921699727876,8.25146072934891,2.750486909782994,8251.845703125
2019-09-28,8251.2734375,8285.6171875,8125.431640625,14141152736,32,1,8251.845703125,8118.9677734375,8486.9931640625,8620.56640625,9729.32421875,10070.392578125,10019.716796875,10181.6416015625,10266.4150390625,10198.248046875,10241.2724609375,10276.7939453125,10347.712890625,10358.048828125,10360.546875,10410.126953125,10178.3720703125,10115.9755859375,10334.974609375,10441.2763671875,10517.2548828125,10353.302734375,10575.533203125,10594.4931640625,10623.5400390625,10346.7607421875,9757.970703125,9630.6640625,9598.173828125,9510.2001953125,9439.084059495191,9774.053664434523,26.21724939209784,25.308535015974314,11.186665248441097,8245.9150390625
